RespondentID,AI_Adoption,AI_WorkflowCoverage_Current,AI_ToolBreadth_Absolute,AI_ToolBreadth_Relative,AI_Attitude,AI_Trust,AI_Threat,AI_ExpectedBenefits_Efficiency,AI_ExpectedBenefits_Learning,AI_ExpectedBenefits_Quality,AI_ExpectedBenefits_Collab,AI_ComplexHandling,JobSatisfaction,AI_UseForLearning
52320,100.0,12.5,2,16.666666666666664,100.0,25.0,0.0,100.0,100.0,100.0,0.0,0.0,,0
52321,0.0,0.0,0,0.0,,,,,,,,,40.0,0
52322,100.0,12.5,1,8.333333333333332,50.0,75.0,0.0,0.0,100.0,0.0,0.0,50.0,70.0,0
52323,30.0,0.0,0,0.0,50.0,,0.0,,,,,,90.0,0
52324,100.0,62.5,2,16.666666666666664,75.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,20.0,0
52325,0.0,0.0,0,0.0,,,,,,,,,,0
52326,100.0,50.0,4,33.33333333333333,75.0,50.0,0.0,100.0,0.0,0.0,0.0,25.0,,100
52327,100.0,25.0,1,8.333333333333332,75.0,50.0,0.0,100.0,100.0,0.0,0.0,25.0,80.0,100
52328,0.0,0.0,1,8.333333333333332,,,,,,,,,80.0,0
52329,0.0,0.0,0,0.0,,,,,,,,,80.0,0
52330,100.0,37.5,1,8.333333333333332,75.0,50.0,0.0,100.0,0.0,0.0,0.0,50.0,50.0,0
52331,100.0,12.5,1,8.333333333333332,75.0,75.0,100.0,50.0,100.0,100.0,0.0,75.0,60.0,0
52332,0.0,0.0,3,25.0,,,,,,,,,100.0,0
52333,100.0,12.5,1,8.333333333333332,75.0,50.0,0.0,100.0,100.0,0.0,0.0,25.0,80.0,0
52334,100.0,37.5,1,8.333333333333332,40.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,100
52335,100.0,50.0,2,16.666666666666664,50.0,50.0,0.0,50.0,0.0,0.0,0.0,25.0,,0
52336,0.0,0.0,0,0.0,,,,,,,,,40.0,0
52337,0.0,0.0,0,0.0,,,,,,,,,,0
52338,0.0,0.0,0,0.0,,,,,,,,,80.0,0
52339,100.0,12.5,2,16.666666666666664,100.0,75.0,0.0,50.0,100.0,0.0,0.0,75.0,,0
52340,100.0,37.5,3,25.0,75.0,75.0,0.0,100.0,0.0,100.0,0.0,75.0,,100
52341,100.0,50.0,6,50.0,100.0,50.0,0.0,100.0,100.0,0.0,0.0,50.0,70.0,100
52342,100.0,0.0,0,0.0,100.0,0.0,100.0,,,,,25.0,,0
52343,100.0,50.0,1,8.333333333333332,75.0,50.0,50.0,0.0,100.0,0.0,0.0,25.0,80.0,0
52344,100.0,25.0,9,75.0,100.0,75.0,0.0,100.0,0.0,100.0,0.0,75.0,,0
52345,100.0,25.0,1,8.333333333333332,75.0,25.0,0.0,100.0,0.0,0.0,0.0,25.0,90.0,0
52346,100.0,37.5,1,8.333333333333332,50.0,75.0,0.0,50.0,100.0,0.0,0.0,75.0,,0
52347,100.0,25.0,3,25.0,75.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,80.0,0
52348,100.0,0.0,1,8.333333333333332,25.0,0.0,0.0,100.0,100.0,100.0,0.0,25.0,,0
52349,100.0,50.0,1,8.333333333333332,100.0,100.0,0.0,0.0,100.0,100.0,0.0,75.0,,100
52350,100.0,25.0,3,25.0,75.0,50.0,0.0,100.0,100.0,0.0,0.0,75.0,,0
52351,0.0,0.0,0,0.0,,,,,,,,,70.0,0
52352,30.0,0.0,1,8.333333333333332,50.0,,0.0,,,,,,70.0,0
52353,100.0,75.0,2,16.666666666666664,100.0,75.0,100.0,100.0,100.0,100.0,0.0,50.0,90.0,100
52354,100.0,25.0,2,16.666666666666664,75.0,25.0,0.0,100.0,0.0,0.0,0.0,25.0,60.0,0
52355,0.0,0.0,1,8.333333333333332,,,,,,,,,50.0,0
52356,100.0,37.5,1,8.333333333333332,100.0,50.0,50.0,100.0,100.0,100.0,0.0,50.0,,100
52357,100.0,12.5,3,25.0,75.0,50.0,100.0,50.0,100.0,0.0,0.0,25.0,50.0,100
52358,30.0,0.0,2,16.666666666666664,25.0,,0.0,,,,,,,0
52359,100.0,0.0,0,0.0,25.0,25.0,0.0,50.0,100.0,100.0,100.0,25.0,60.0,0
52360,0.0,0.0,3,25.0,,,,,,,,,,0
52361,0.0,0.0,0,0.0,,,,,,,,,70.0,0
52362,30.0,0.0,0,0.0,50.0,,0.0,,,,,,70.0,0
52363,100.0,25.0,2,16.666666666666664,100.0,50.0,0.0,50.0,100.0,100.0,0.0,75.0,100.0,0
52364,0.0,0.0,0,0.0,,,,,,,,,50.0,0
52365,100.0,62.5,3,25.0,100.0,75.0,0.0,100.0,0.0,100.0,0.0,75.0,80.0,100
52366,0.0,0.0,0,0.0,,,,,,,,,30.0,0
52367,100.0,37.5,2,16.666666666666664,100.0,0.0,0.0,50.0,100.0,100.0,0.0,0.0,70.0,0
52368,100.0,12.5,1,8.333333333333332,40.0,50.0,0.0,0.0,0.0,100.0,0.0,75.0,,0
52369,100.0,0.0,1,8.333333333333332,75.0,75.0,0.0,0.0,100.0,100.0,0.0,75.0,90.0,0
52370,100.0,50.0,1,8.333333333333332,75.0,25.0,0.0,50.0,100.0,100.0,0.0,50.0,70.0,100
52371,100.0,50.0,2,16.666666666666664,100.0,50.0,0.0,50.0,100.0,100.0,0.0,25.0,,0
52372,0.0,0.0,0,0.0,,,,,,,,,,0
52373,100.0,25.0,2,16.666666666666664,75.0,50.0,50.0,50.0,100.0,100.0,0.0,75.0,,0
52374,100.0,0.0,1,8.333333333333332,75.0,25.0,0.0,50.0,100.0,0.0,0.0,50.0,,0
52375,0.0,0.0,0,0.0,,,,,,,,,80.0,0
52376,100.0,12.5,1,8.333333333333332,75.0,75.0,0.0,50.0,100.0,0.0,0.0,50.0,,0
52377,100.0,50.0,2,16.666666666666664,75.0,75.0,0.0,100.0,0.0,100.0,0.0,25.0,80.0,100
52378,100.0,25.0,2,16.666666666666664,75.0,50.0,50.0,100.0,100.0,100.0,0.0,25.0,70.0,100
52379,100.0,37.5,2,16.666666666666664,75.0,25.0,50.0,100.0,100.0,0.0,0.0,25.0,,100
52380,0.0,0.0,0,0.0,,,,,,,,,80.0,0
52381,30.0,0.0,3,25.0,75.0,,0.0,,,,,,,0
52382,0.0,0.0,1,8.333333333333332,,,,,,,,,,0
52383,100.0,12.5,4,33.33333333333333,75.0,100.0,0.0,100.0,0.0,100.0,0.0,75.0,,0
52384,0.0,0.0,0,0.0,,,,,,,,,80.0,0
52385,0.0,0.0,0,0.0,,,,,,,,,,0
52386,100.0,12.5,3,25.0,75.0,50.0,0.0,50.0,100.0,0.0,0.0,50.0,,0
52387,100.0,100.0,1,8.333333333333332,100.0,75.0,100.0,100.0,100.0,100.0,100.0,75.0,0.0,100
52388,0.0,0.0,0,0.0,,,,,,,,,60.0,0
52389,0.0,0.0,0,0.0,,,,,,,,,100.0,0
52390,100.0,25.0,1,8.333333333333332,75.0,50.0,0.0,50.0,0.0,0.0,0.0,25.0,30.0,0
52391,100.0,50.0,5,41.66666666666667,75.0,50.0,100.0,100.0,100.0,0.0,0.0,75.0,,0
52392,100.0,12.5,1,8.333333333333332,75.0,25.0,0.0,50.0,100.0,0.0,0.0,50.0,,0
52393,100.0,0.0,2,16.666666666666664,75.0,50.0,50.0,50.0,100.0,100.0,100.0,75.0,,0
52394,100.0,0.0,1,8.333333333333332,40.0,50.0,50.0,50.0,100.0,100.0,0.0,25.0,,0
52395,100.0,25.0,4,33.33333333333333,100.0,100.0,0.0,100.0,0.0,100.0,0.0,75.0,80.0,0
52396,0.0,0.0,0,0.0,,,,,,,,,,0
52397,100.0,37.5,3,25.0,50.0,50.0,50.0,0.0,100.0,100.0,0.0,50.0,60.0,100
52398,0.0,0.0,0,0.0,,,,,,,,,70.0,0
52399,0.0,0.0,1,8.333333333333332,,,,,,,,,,0
52400,0.0,0.0,0,0.0,,,,,,,,,,0
52401,30.0,0.0,1,8.333333333333332,50.0,,0.0,,,,,,80.0,0
52402,100.0,12.5,2,16.666666666666664,50.0,25.0,0.0,50.0,0.0,100.0,0.0,0.0,70.0,0
52403,100.0,25.0,2,16.666666666666664,75.0,75.0,0.0,50.0,0.0,0.0,0.0,25.0,70.0,0
52404,0.0,0.0,0,0.0,,,,,,,,,,0
52405,0.0,0.0,1,8.333333333333332,,,,,,,,,30.0,0
52406,100.0,25.0,2,16.666666666666664,75.0,25.0,0.0,50.0,0.0,0.0,0.0,25.0,90.0,0
52407,100.0,50.0,2,16.666666666666664,50.0,50.0,0.0,100.0,0.0,0.0,0.0,25.0,70.0,0
52408,100.0,62.5,1,8.333333333333332,75.0,25.0,0.0,50.0,100.0,0.0,0.0,75.0,70.0,100
52409,100.0,25.0,1,8.333333333333332,100.0,75.0,50.0,50.0,100.0,0.0,0.0,75.0,70.0,0
52410,0.0,0.0,0,0.0,,,,,,,,,70.0,0
52411,100.0,12.5,5,41.66666666666667,75.0,50.0,0.0,50.0,0.0,0.0,0.0,50.0,80.0,0
52412,100.0,50.0,1,8.333333333333332,75.0,50.0,50.0,50.0,100.0,100.0,0.0,50.0,,0
52413,100.0,0.0,2,16.666666666666664,50.0,25.0,100.0,50.0,0.0,0.0,0.0,25.0,90.0,0
52414,100.0,25.0,2,16.666666666666664,100.0,75.0,0.0,100.0,100.0,0.0,0.0,75.0,,0
52415,100.0,62.5,3,25.0,75.0,75.0,0.0,50.0,0.0,0.0,0.0,75.0,,0
52416,100.0,12.5,2,16.666666666666664,75.0,75.0,0.0,0.0,100.0,0.0,0.0,75.0,80.0,0
52417,100.0,25.0,3,25.0,100.0,75.0,0.0,100.0,0.0,0.0,0.0,50.0,100.0,0
52418,100.0,50.0,5,41.66666666666667,100.0,75.0,0.0,100.0,100.0,100.0,0.0,75.0,,0
52419,100.0,25.0,8,66.66666666666666,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,90.0,0
52420,100.0,0.0,2,16.666666666666664,75.0,50.0,0.0,100.0,0.0,0.0,0.0,50.0,50.0,0
52421,100.0,37.5,1,8.333333333333332,50.0,25.0,0.0,100.0,0.0,0.0,0.0,0.0,,0
52422,100.0,37.5,5,41.66666666666667,75.0,75.0,50.0,100.0,100.0,0.0,0.0,50.0,70.0,100
52423,100.0,12.5,1,8.333333333333332,75.0,25.0,50.0,50.0,0.0,0.0,0.0,75.0,,0
52424,100.0,37.5,3,25.0,100.0,75.0,100.0,50.0,100.0,0.0,0.0,75.0,,100
52425,100.0,25.0,1,8.333333333333332,75.0,25.0,0.0,50.0,100.0,100.0,0.0,50.0,60.0,0
52426,0.0,0.0,0,0.0,,,,,,,,,80.0,0
52427,0.0,0.0,0,0.0,,,,,,,,,50.0,0
52428,100.0,37.5,6,50.0,100.0,25.0,0.0,100.0,100.0,0.0,0.0,25.0,50.0,0
52429,100.0,37.5,2,16.666666666666664,100.0,75.0,0.0,100.0,100.0,100.0,0.0,75.0,,0
52430,100.0,12.5,1,8.333333333333332,75.0,75.0,0.0,50.0,100.0,0.0,0.0,50.0,,0
52431,100.0,0.0,0,0.0,50.0,75.0,,50.0,0.0,0.0,0.0,75.0,,0
52432,100.0,25.0,2,16.666666666666664,100.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,80.0,0
52433,100.0,37.5,3,25.0,75.0,25.0,0.0,100.0,100.0,100.0,100.0,25.0,,0
52434,100.0,25.0,2,16.666666666666664,100.0,75.0,0.0,100.0,0.0,0.0,0.0,75.0,80.0,0
52435,30.0,0.0,1,8.333333333333332,50.0,,50.0,,,,,,60.0,0
52436,0.0,0.0,0,0.0,,,,,,,,,,0
52437,0.0,0.0,1,8.333333333333332,,,,,,,,,,0
52438,30.0,0.0,3,25.0,75.0,,0.0,,,,,,70.0,0
52439,100.0,50.0,1,8.333333333333332,50.0,50.0,50.0,50.0,0.0,100.0,0.0,50.0,,0
52440,0.0,0.0,1,8.333333333333332,,,,,,,,,,0
52441,100.0,75.0,3,25.0,75.0,75.0,0.0,100.0,100.0,100.0,100.0,75.0,,100
52442,100.0,12.5,1,8.333333333333332,100.0,25.0,0.0,50.0,0.0,0.0,0.0,75.0,100.0,0
52443,100.0,37.5,2,16.666666666666664,25.0,25.0,0.0,50.0,100.0,100.0,0.0,0.0,,100
52444,0.0,0.0,0,0.0,,,,,,,,,70.0,0
52445,100.0,0.0,3,25.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,90.0,0
52446,100.0,25.0,1,8.333333333333332,75.0,25.0,0.0,100.0,0.0,0.0,0.0,50.0,90.0,0
52447,100.0,50.0,1,8.333333333333332,0.0,75.0,0.0,100.0,0.0,100.0,0.0,75.0,50.0,0
52448,0.0,0.0,0,0.0,,,,,,,,,,0
52449,100.0,37.5,2,16.666666666666664,100.0,75.0,100.0,50.0,100.0,0.0,0.0,75.0,50.0,100
52450,100.0,37.5,4,33.33333333333333,75.0,75.0,0.0,100.0,0.0,100.0,0.0,75.0,70.0,0
52451,0.0,0.0,0,0.0,,,,,,,,,,0
52452,30.0,0.0,3,25.0,100.0,,50.0,,,,,,,0
52453,30.0,0.0,1,8.333333333333332,50.0,,100.0,,,,,,70.0,0
52454,100.0,37.5,1,8.333333333333332,75.0,50.0,100.0,100.0,0.0,0.0,0.0,75.0,,100
52455,100.0,25.0,1,8.333333333333332,75.0,75.0,100.0,100.0,100.0,100.0,0.0,75.0,70.0,100
52456,0.0,0.0,0,0.0,,,,,,,,,20.0,0
52457,100.0,12.5,1,8.333333333333332,25.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,,0
52458,,0.0,0,0.0,,,,,,,,,,0
52459,100.0,25.0,2,16.666666666666664,100.0,75.0,50.0,100.0,100.0,100.0,0.0,50.0,80.0,0
52460,30.0,0.0,2,16.666666666666664,75.0,,0.0,,,,,,,0
52461,100.0,37.5,1,8.333333333333332,100.0,100.0,0.0,0.0,100.0,100.0,0.0,100.0,,100
52462,100.0,12.5,1,8.333333333333332,75.0,25.0,0.0,50.0,0.0,0.0,0.0,50.0,,0
52463,100.0,12.5,5,41.66666666666667,50.0,100.0,50.0,100.0,100.0,100.0,100.0,100.0,70.0,0
52464,100.0,75.0,5,41.66666666666667,100.0,75.0,0.0,50.0,0.0,100.0,100.0,50.0,60.0,100
52465,100.0,50.0,2,16.666666666666664,75.0,75.0,50.0,100.0,0.0,0.0,0.0,50.0,,0
52466,0.0,0.0,0,0.0,,,,,,,,,,0
52467,100.0,50.0,2,16.666666666666664,75.0,50.0,0.0,100.0,100.0,0.0,0.0,25.0,,100
52468,30.0,0.0,0,0.0,50.0,,0.0,,,,,,90.0,0
52469,0.0,0.0,0,0.0,,,,,,,,,80.0,0
52470,30.0,0.0,0,0.0,75.0,,50.0,,,,,,,0
52471,0.0,0.0,0,0.0,,,,,,,,,,0
52472,0.0,0.0,0,0.0,,,,,,,,,80.0,0
52473,,0.0,0,0.0,,,,,,,,,,0
52474,30.0,0.0,1,8.333333333333332,75.0,,0.0,,,,,,60.0,0
52475,100.0,0.0,3,25.0,75.0,75.0,50.0,0.0,100.0,0.0,100.0,75.0,70.0,0
52476,,0.0,0,0.0,,,,,,,,,,0
52477,100.0,50.0,1,8.333333333333332,75.0,50.0,50.0,100.0,100.0,0.0,0.0,50.0,70.0,0
52478,0.0,0.0,0,0.0,,,,,,,,,,0
52479,100.0,12.5,1,8.333333333333332,75.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,90.0,0
52480,,0.0,0,0.0,,,,,,,,,,0
52481,100.0,0.0,0,0.0,,,,,,,,,,0
52482,100.0,25.0,1,8.333333333333332,50.0,50.0,0.0,50.0,0.0,0.0,0.0,25.0,90.0,0
52483,100.0,50.0,4,33.33333333333333,100.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,20.0,0
52484,0.0,0.0,0,0.0,,,,,,,,,,0
52485,0.0,0.0,0,0.0,,,,,,,,,,0
52486,100.0,0.0,0,0.0,100.0,75.0,,100.0,100.0,100.0,0.0,50.0,,0
52487,0.0,0.0,0,0.0,,,,,,,,,100.0,0
52488,100.0,37.5,2,16.666666666666664,75.0,75.0,100.0,100.0,0.0,0.0,0.0,75.0,100.0,0
52489,100.0,37.5,0,0.0,50.0,75.0,100.0,50.0,0.0,100.0,0.0,25.0,,100
52490,,0.0,0,0.0,,,,,,,,,,0
52491,100.0,50.0,3,25.0,100.0,75.0,0.0,100.0,100.0,0.0,0.0,75.0,,0
52492,30.0,0.0,2,16.666666666666664,75.0,,0.0,,,,,,60.0,0
52493,100.0,37.5,2,16.666666666666664,75.0,50.0,50.0,100.0,100.0,100.0,0.0,50.0,,0
52494,100.0,37.5,1,8.333333333333332,75.0,25.0,100.0,50.0,0.0,100.0,0.0,50.0,,100
52495,100.0,25.0,0,0.0,75.0,25.0,50.0,100.0,0.0,0.0,0.0,50.0,,100
52496,,0.0,0,0.0,,,,,,,,,,0
52497,100.0,50.0,2,16.666666666666664,100.0,75.0,0.0,100.0,100.0,100.0,0.0,75.0,,0
52498,,0.0,0,0.0,,,,,,,,,,0
52499,,0.0,0,0.0,,,,,,,,,,0
52500,,0.0,0,0.0,,,,,,,,,,0
52501,,0.0,0,0.0,,,,,,,,,,0
52502,,0.0,0,0.0,,,,,,,,,,0
52503,,0.0,0,0.0,,,,,,,,,,0
52504,100.0,37.5,4,33.33333333333333,75.0,25.0,0.0,0.0,0.0,0.0,100.0,50.0,,100
52505,100.0,0.0,1,8.333333333333332,50.0,25.0,0.0,0.0,100.0,0.0,0.0,25.0,,0
52506,30.0,0.0,2,16.666666666666664,100.0,,0.0,,,,,,100.0,0
52507,100.0,37.5,2,16.666666666666664,100.0,50.0,0.0,100.0,0.0,0.0,0.0,75.0,10.0,0
52508,,0.0,0,0.0,,,,,,,,,,0
52509,100.0,37.5,3,25.0,75.0,75.0,50.0,50.0,100.0,100.0,0.0,75.0,80.0,0
52510,100.0,50.0,2,16.666666666666664,50.0,25.0,100.0,100.0,100.0,0.0,0.0,25.0,80.0,100
52511,,0.0,0,0.0,,,,,,,,,,0
52512,30.0,0.0,2,16.666666666666664,75.0,,0.0,,,,,,80.0,0
52513,100.0,25.0,4,33.33333333333333,50.0,25.0,0.0,100.0,0.0,100.0,0.0,25.0,80.0,100
52514,0.0,0.0,0,0.0,,,,,,,,,,0
52515,0.0,0.0,0,0.0,,,,,,,,,70.0,0
52516,100.0,62.5,2,16.666666666666664,100.0,50.0,100.0,50.0,100.0,100.0,0.0,25.0,,100
52517,100.0,25.0,3,25.0,75.0,50.0,0.0,50.0,100.0,0.0,0.0,75.0,90.0,0
52518,100.0,50.0,1,8.333333333333332,75.0,75.0,0.0,50.0,0.0,0.0,0.0,75.0,,0
52519,0.0,0.0,0,0.0,,,,,,,,,,0
52520,0.0,0.0,0,0.0,,,,,,,,,90.0,0
52521,100.0,12.5,2,16.666666666666664,100.0,50.0,0.0,50.0,100.0,0.0,0.0,75.0,90.0,0
52522,0.0,0.0,1,8.333333333333332,,,,,,,,,80.0,0
52523,0.0,0.0,0,0.0,,,,,,,,,,0
52524,100.0,0.0,0,0.0,25.0,25.0,0.0,50.0,0.0,0.0,0.0,,,0
52525,100.0,25.0,1,8.333333333333332,75.0,75.0,50.0,50.0,0.0,0.0,0.0,75.0,,0
52526,100.0,12.5,0,0.0,50.0,25.0,0.0,50.0,0.0,0.0,0.0,25.0,,0
52527,30.0,0.0,0,0.0,50.0,,0.0,,,,,,,0
52528,0.0,0.0,0,0.0,,,,,,,,,,0
52529,0.0,0.0,0,0.0,,,,,,,,,90.0,0
52530,100.0,50.0,5,41.66666666666667,100.0,75.0,50.0,100.0,100.0,0.0,0.0,75.0,80.0,0
52531,100.0,25.0,1,8.333333333333332,75.0,75.0,0.0,100.0,100.0,0.0,0.0,50.0,70.0,0
52532,30.0,0.0,0,0.0,50.0,,0.0,,,,,,,0
52533,100.0,37.5,5,41.66666666666667,75.0,25.0,0.0,50.0,100.0,0.0,0.0,25.0,70.0,100
52534,100.0,25.0,2,16.666666666666664,50.0,50.0,0.0,100.0,100.0,0.0,0.0,0.0,50.0,0
52535,,0.0,0,0.0,,,,,,,,,,0
52536,100.0,37.5,2,16.666666666666664,75.0,25.0,0.0,100.0,0.0,0.0,0.0,50.0,,0
52537,30.0,0.0,0,0.0,75.0,,0.0,,,,,,,0
52538,100.0,0.0,2,16.666666666666664,0.0,25.0,100.0,50.0,0.0,100.0,0.0,25.0,,0
52539,0.0,0.0,0,0.0,,,,,,,,,40.0,0
52540,100.0,37.5,1,8.333333333333332,100.0,75.0,0.0,50.0,100.0,100.0,0.0,75.0,70.0,0
52541,30.0,0.0,0,0.0,50.0,,0.0,,,,,,80.0,0
52542,100.0,0.0,0,0.0,75.0,75.0,100.0,50.0,100.0,0.0,0.0,75.0,,0
52543,,0.0,0,0.0,,,,,,,,,,0
52544,100.0,100.0,0,0.0,100.0,75.0,,0.0,100.0,0.0,0.0,25.0,,100
52545,100.0,37.5,2,16.666666666666664,75.0,25.0,0.0,50.0,100.0,0.0,0.0,25.0,,100
52546,100.0,37.5,2,16.666666666666664,75.0,75.0,50.0,100.0,100.0,0.0,0.0,25.0,,0
52547,100.0,37.5,1,8.333333333333332,75.0,75.0,50.0,100.0,100.0,0.0,0.0,25.0,,0
52548,30.0,0.0,2,16.666666666666664,75.0,,0.0,,,,,,80.0,0
52549,100.0,50.0,2,16.666666666666664,100.0,50.0,0.0,100.0,100.0,100.0,100.0,25.0,70.0,0
52550,,0.0,0,0.0,,,,,,,,,,0
52551,100.0,25.0,2,16.666666666666664,75.0,75.0,50.0,100.0,0.0,0.0,0.0,75.0,80.0,0
52552,30.0,0.0,0,0.0,25.0,,0.0,,,,,,,0
52553,100.0,37.5,0,0.0,100.0,75.0,0.0,50.0,100.0,0.0,0.0,75.0,,0
52554,100.0,0.0,0,0.0,75.0,25.0,,100.0,0.0,0.0,0.0,0.0,,0
52555,100.0,25.0,5,41.66666666666667,75.0,75.0,0.0,50.0,0.0,0.0,0.0,25.0,,0
52556,100.0,50.0,2,16.666666666666664,75.0,50.0,0.0,100.0,0.0,0.0,0.0,50.0,60.0,0
52557,0.0,0.0,0,0.0,,,,,,,,,,0
52558,,0.0,0,0.0,,,,,,,,,,0
52559,100.0,25.0,2,16.666666666666664,75.0,75.0,0.0,100.0,0.0,0.0,0.0,75.0,,100
52560,100.0,12.5,2,16.666666666666664,75.0,25.0,0.0,100.0,0.0,0.0,0.0,75.0,80.0,0
52561,,0.0,0,0.0,,,,,,,,,,0
52562,100.0,0.0,0,0.0,75.0,75.0,,50.0,100.0,100.0,0.0,75.0,,0
52563,0.0,0.0,0,0.0,,,,,,,,,40.0,0
52564,100.0,25.0,4,33.33333333333333,75.0,50.0,0.0,50.0,100.0,100.0,0.0,75.0,70.0,0
52565,100.0,50.0,2,16.666666666666664,100.0,50.0,50.0,50.0,0.0,0.0,0.0,75.0,,100
52566,100.0,50.0,1,8.333333333333332,100.0,75.0,0.0,100.0,0.0,0.0,0.0,25.0,70.0,0
52567,100.0,25.0,0,0.0,50.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,,0
52568,0.0,0.0,0,0.0,,,,,,,,,,0
52569,0.0,0.0,0,0.0,,,,,,,,,70.0,0
52570,100.0,12.5,2,16.666666666666664,75.0,25.0,0.0,50.0,0.0,0.0,0.0,50.0,80.0,0
52571,,0.0,0,0.0,,,,,,,,,,0
52572,100.0,50.0,2,16.666666666666664,100.0,50.0,0.0,100.0,0.0,0.0,0.0,75.0,70.0,0
52573,100.0,25.0,1,8.333333333333332,75.0,25.0,100.0,50.0,0.0,0.0,0.0,50.0,,0
52574,100.0,12.5,1,8.333333333333332,75.0,50.0,0.0,50.0,100.0,0.0,0.0,50.0,70.0,0
52575,,0.0,0,0.0,,,,,,,,,,0
52576,100.0,25.0,2,16.666666666666664,50.0,50.0,0.0,100.0,0.0,0.0,0.0,25.0,30.0,0
52577,100.0,12.5,0,0.0,75.0,25.0,0.0,50.0,100.0,100.0,0.0,50.0,,100
52578,,0.0,0,0.0,,,,,,,,,,0
52579,100.0,62.5,5,41.66666666666667,75.0,75.0,0.0,50.0,100.0,0.0,0.0,50.0,70.0,100
52580,100.0,12.5,2,16.666666666666664,25.0,25.0,50.0,50.0,0.0,0.0,0.0,25.0,,0
52581,30.0,0.0,0,0.0,25.0,,0.0,,,,,,,0
52582,100.0,37.5,1,8.333333333333332,25.0,25.0,0.0,0.0,100.0,0.0,0.0,0.0,,0
52583,0.0,0.0,0,0.0,,,,,,,,,,0
52584,30.0,0.0,0,0.0,75.0,,0.0,,,,,,,0
52585,0.0,0.0,0,0.0,,,,,,,,,50.0,0
52586,0.0,0.0,0,0.0,,,,,,,,,70.0,0
52587,0.0,0.0,0,0.0,,,,,,,,,,0
52588,100.0,12.5,3,25.0,100.0,50.0,0.0,50.0,100.0,100.0,0.0,75.0,80.0,0
52589,100.0,37.5,2,16.666666666666664,75.0,75.0,0.0,0.0,100.0,0.0,0.0,50.0,80.0,0
52590,0.0,0.0,1,8.333333333333332,,,,,,,,,,0
52591,30.0,0.0,0,0.0,75.0,,50.0,,,,,,,0
52592,0.0,0.0,1,8.333333333333332,,,,,,,,,,0
52593,,0.0,0,0.0,,,,,,,,,,0
52594,,0.0,0,0.0,,,,,,,,,,0
52595,,0.0,0,0.0,,,,,,,,,,0
52596,100.0,25.0,2,16.666666666666664,75.0,25.0,0.0,100.0,0.0,0.0,0.0,25.0,80.0,0
52597,100.0,37.5,2,16.666666666666664,50.0,25.0,0.0,50.0,100.0,0.0,0.0,50.0,70.0,100
52598,100.0,25.0,2,16.666666666666664,75.0,50.0,0.0,100.0,0.0,0.0,0.0,75.0,,0
52599,100.0,25.0,2,16.666666666666664,50.0,50.0,0.0,100.0,0.0,0.0,0.0,50.0,,0
52600,0.0,0.0,0,0.0,,,,,,,,,70.0,0
52601,30.0,0.0,1,8.333333333333332,75.0,,50.0,,,,,,70.0,0
52602,100.0,50.0,4,33.33333333333333,50.0,25.0,0.0,50.0,0.0,0.0,0.0,25.0,70.0,100
52603,0.0,0.0,0,0.0,,,,,,,,,80.0,0
52604,100.0,62.5,2,16.666666666666664,75.0,75.0,100.0,100.0,0.0,0.0,0.0,50.0,100.0,100
52605,100.0,12.5,1,8.333333333333332,25.0,75.0,50.0,,,,,25.0,,0
52606,30.0,0.0,0,0.0,50.0,,0.0,,,,,,,0
52607,0.0,0.0,0,0.0,,,,,,,,,80.0,0
52608,,0.0,0,0.0,,,,,,,,,,0
52609,,0.0,0,0.0,,,,,,,,,,0
52610,,0.0,0,0.0,,,,,,,,,,0
52611,30.0,0.0,1,8.333333333333332,100.0,,0.0,,,,,,,0
52612,100.0,0.0,0,0.0,50.0,75.0,,100.0,0.0,0.0,100.0,75.0,,0
52613,100.0,37.5,3,25.0,50.0,50.0,0.0,100.0,0.0,100.0,0.0,50.0,90.0,0
52614,100.0,37.5,2,16.666666666666664,75.0,25.0,0.0,100.0,100.0,0.0,0.0,25.0,,100
52615,30.0,0.0,0,0.0,50.0,,0.0,,,,,,,0
52616,,0.0,0,0.0,,,,,,,,,,0
52617,100.0,37.5,1,8.333333333333332,75.0,50.0,0.0,100.0,100.0,0.0,0.0,25.0,80.0,0
52618,0.0,0.0,1,8.333333333333332,,,,,,,,,80.0,0
52619,,0.0,0,0.0,,,,,,,,,,0
52620,,0.0,0,0.0,,,,,,,,,,0
52621,,0.0,3,25.0,,,,,,,,,,0
52622,,0.0,0,0.0,,,,,,,,,,0
52623,100.0,62.5,2,16.666666666666664,75.0,75.0,0.0,100.0,100.0,100.0,0.0,25.0,,100
52624,100.0,25.0,2,16.666666666666664,25.0,25.0,50.0,50.0,0.0,0.0,0.0,25.0,,0
52625,0.0,0.0,1,8.333333333333332,,,,,,,,,60.0,0
