RespondentID,AI_Adoption,AI_WorkflowCoverage_Current,AI_ToolBreadth_Absolute,AI_ToolBreadth_Relative,AI_Attitude,AI_Trust,AI_ExpectedBenefits_Efficiency,AI_ExpectedBenefits_Learning,AI_ExpectedBenefits_Quality,AI_ExpectedBenefits_Collab,AI_UseForLearning
62497,100.0,37.5,6,30.0,100.0,75.0,100.0,100.0,100.0,0.0,0
62498,100.0,12.5,2,10.0,100.0,25.0,100.0,100.0,0.0,0.0,0
62499,30.0,0.0,1,5.0,75.0,75.0,,,,,0
62500,100.0,25.0,3,15.0,75.0,75.0,50.0,100.0,0.0,0.0,100
62501,0.0,0.0,0,0.0,,,,,,,0
62502,30.0,0.0,0,0.0,75.0,25.0,,,,,0
62503,100.0,25.0,2,10.0,75.0,50.0,100.0,0.0,100.0,0.0,100
62504,100.0,12.5,2,10.0,100.0,100.0,50.0,100.0,100.0,0.0,0
62505,100.0,37.5,2,10.0,40.0,,,,,,100
62506,0.0,0.0,2,10.0,,,,,,,0
62507,100.0,12.5,3,15.0,100.0,75.0,50.0,0.0,0.0,0.0,100
62508,30.0,0.0,0,0.0,75.0,75.0,,,,,0
62509,0.0,0.0,2,10.0,,,,,,,0
62510,0.0,0.0,0,0.0,,,,,,,0
62511,100.0,62.5,2,10.0,100.0,75.0,100.0,100.0,0.0,0.0,100
62512,30.0,0.0,2,10.0,50.0,,,,,,0
62513,100.0,50.0,3,15.0,75.0,75.0,50.0,100.0,0.0,100.0,100
62514,0.0,0.0,0,0.0,,,,,,,0
62515,100.0,0.0,1,5.0,75.0,75.0,50.0,0.0,0.0,0.0,0
62516,0.0,0.0,1,5.0,,,,,,,0
62517,30.0,0.0,1,5.0,50.0,25.0,,,,,0
62518,100.0,12.5,1,5.0,100.0,50.0,100.0,100.0,100.0,100.0,100
62519,0.0,0.0,0,0.0,,,,,,,0
62520,100.0,0.0,1,5.0,40.0,25.0,0.0,0.0,100.0,0.0,0
62521,,0.0,0,0.0,,,,,,,0
62522,30.0,0.0,2,10.0,100.0,25.0,,,,,0
62523,100.0,50.0,3,15.0,100.0,75.0,100.0,100.0,0.0,100.0,100
62524,100.0,12.5,2,10.0,100.0,25.0,50.0,100.0,0.0,0.0,0
62525,30.0,0.0,0,0.0,75.0,25.0,,,,,0
62526,0.0,0.0,0,0.0,,,,,,,0
62527,30.0,0.0,1,5.0,100.0,50.0,,,,,0
62528,100.0,100.0,3,15.0,75.0,75.0,100.0,100.0,100.0,0.0,100
62529,100.0,37.5,1,5.0,100.0,50.0,100.0,100.0,0.0,0.0,0
62530,100.0,12.5,1,5.0,50.0,75.0,0.0,100.0,100.0,0.0,0
62531,30.0,0.0,1,5.0,100.0,75.0,,,,,0
62532,0.0,0.0,2,10.0,,,,,,,0
62533,30.0,0.0,0,0.0,100.0,75.0,,,,,0
62534,30.0,0.0,2,10.0,50.0,50.0,,,,,0
62535,30.0,0.0,1,5.0,100.0,75.0,,,,,0
62536,100.0,25.0,2,10.0,75.0,75.0,100.0,100.0,0.0,0.0,100
62537,100.0,37.5,2,10.0,75.0,75.0,100.0,100.0,100.0,0.0,100
62538,0.0,0.0,1,5.0,,,,,,,0
62539,0.0,0.0,0,0.0,,,,,,,0
62540,100.0,37.5,3,15.0,100.0,75.0,100.0,0.0,0.0,0.0,0
62541,30.0,0.0,1,5.0,75.0,75.0,,,,,0
62542,100.0,62.5,6,30.0,100.0,75.0,100.0,100.0,100.0,100.0,100
62543,100.0,100.0,5,25.0,100.0,100.0,100.0,100.0,100.0,100.0,100
62544,100.0,25.0,3,15.0,100.0,0.0,50.0,0.0,0.0,0.0,0
62545,100.0,37.5,2,10.0,100.0,50.0,100.0,100.0,0.0,0.0,0
62546,0.0,0.0,0,0.0,,,,,,,0
62547,100.0,12.5,2,10.0,75.0,50.0,100.0,100.0,0.0,0.0,0
62548,100.0,0.0,6,30.0,50.0,75.0,100.0,100.0,0.0,0.0,0
62549,0.0,0.0,0,0.0,,,,,,,0
62550,30.0,0.0,9,45.0,100.0,75.0,,,,,0
62551,30.0,0.0,2,10.0,75.0,75.0,,,,,0
62552,100.0,12.5,0,0.0,100.0,75.0,100.0,100.0,100.0,0.0,0
62553,100.0,37.5,2,10.0,75.0,75.0,100.0,100.0,0.0,0.0,0
62554,30.0,0.0,0,0.0,75.0,75.0,,,,,0
62555,100.0,37.5,3,15.0,75.0,75.0,100.0,100.0,100.0,0.0,0
62556,100.0,50.0,3,15.0,75.0,50.0,100.0,100.0,100.0,0.0,0
62557,0.0,0.0,0,0.0,,,,,,,0
62558,30.0,0.0,1,5.0,75.0,50.0,,,,,0
62559,100.0,25.0,3,15.0,75.0,75.0,100.0,100.0,0.0,0.0,100
62560,0.0,0.0,2,10.0,,,,,,,0
62561,100.0,0.0,0,0.0,25.0,0.0,100.0,0.0,0.0,100.0,0
62562,100.0,62.5,1,5.0,75.0,75.0,100.0,100.0,100.0,0.0,100
62563,100.0,0.0,2,10.0,75.0,25.0,0.0,0.0,0.0,0.0,0
62564,100.0,87.5,2,10.0,100.0,75.0,100.0,100.0,100.0,0.0,100
62565,100.0,50.0,1,5.0,75.0,25.0,100.0,100.0,100.0,0.0,100
62566,100.0,50.0,3,15.0,100.0,75.0,100.0,0.0,0.0,0.0,0
62567,0.0,0.0,1,5.0,,,,,,,0
62568,30.0,0.0,1,5.0,75.0,25.0,,,,,0
62569,100.0,50.0,5,25.0,100.0,75.0,50.0,100.0,0.0,0.0,0
62570,100.0,0.0,0,0.0,75.0,50.0,50.0,0.0,0.0,100.0,0
62571,0.0,0.0,1,5.0,,,,,,,0
62572,30.0,0.0,2,10.0,100.0,75.0,,,,,0
62573,100.0,25.0,2,10.0,75.0,50.0,100.0,0.0,0.0,0.0,0
62574,30.0,0.0,0,0.0,50.0,50.0,,,,,0
62575,0.0,0.0,0,0.0,,,,,,,0
62576,100.0,37.5,1,5.0,75.0,75.0,50.0,100.0,0.0,0.0,100
62577,100.0,12.5,3,15.0,100.0,75.0,100.0,0.0,0.0,0.0,0
62578,100.0,0.0,2,10.0,75.0,75.0,50.0,0.0,100.0,0.0,0
62579,100.0,25.0,3,15.0,100.0,75.0,50.0,100.0,100.0,0.0,0
62580,0.0,0.0,0,0.0,,,,,,,0
62581,100.0,12.5,4,20.0,75.0,50.0,50.0,0.0,0.0,0.0,0
62582,100.0,25.0,4,20.0,50.0,50.0,0.0,0.0,0.0,100.0,0
62583,0.0,0.0,0,0.0,,,,,,,0
62584,100.0,25.0,4,20.0,100.0,75.0,100.0,100.0,100.0,0.0,0
62585,30.0,0.0,0,0.0,75.0,75.0,,,,,0
62586,100.0,0.0,1,5.0,75.0,75.0,100.0,0.0,0.0,0.0,0
62587,0.0,0.0,0,0.0,,,,,,,0
62588,100.0,0.0,1,5.0,75.0,50.0,100.0,100.0,0.0,0.0,0
62589,100.0,12.5,2,10.0,75.0,50.0,50.0,100.0,0.0,0.0,0
62590,100.0,37.5,3,15.0,100.0,75.0,100.0,100.0,0.0,0.0,100
62591,30.0,0.0,1,5.0,75.0,100.0,,,,,0
62592,100.0,25.0,1,5.0,75.0,25.0,100.0,0.0,0.0,0.0,100
62593,100.0,50.0,2,10.0,100.0,100.0,100.0,100.0,100.0,0.0,100
62594,100.0,12.5,2,10.0,75.0,50.0,50.0,100.0,0.0,0.0,0
62595,30.0,0.0,1,5.0,50.0,50.0,,,,,0
62596,100.0,12.5,2,10.0,75.0,75.0,50.0,0.0,100.0,0.0,0
62597,30.0,0.0,1,5.0,100.0,50.0,,,,,0
62598,100.0,0.0,2,10.0,75.0,50.0,50.0,0.0,0.0,0.0,0
62599,30.0,0.0,1,5.0,50.0,25.0,,,,,0
62600,0.0,0.0,1,5.0,,,,,,,0
62601,30.0,0.0,2,10.0,100.0,75.0,,,,,0
62602,30.0,0.0,2,10.0,75.0,25.0,,,,,0
62603,100.0,62.5,0,0.0,100.0,75.0,100.0,100.0,100.0,100.0,100
62604,100.0,37.5,2,10.0,100.0,75.0,100.0,100.0,0.0,0.0,0
62605,100.0,50.0,2,10.0,100.0,50.0,100.0,0.0,100.0,0.0,0
62606,100.0,25.0,3,15.0,100.0,50.0,0.0,0.0,100.0,0.0,0
62607,0.0,0.0,0,0.0,,,,,,,0
62608,0.0,0.0,0,0.0,,,,,,,0
62609,100.0,25.0,3,15.0,100.0,75.0,100.0,0.0,100.0,0.0,0
62610,30.0,0.0,1,5.0,25.0,0.0,,,,,0
62611,100.0,87.5,2,10.0,75.0,75.0,100.0,0.0,100.0,0.0,100
62612,30.0,0.0,0,0.0,25.0,50.0,,,,,0
62613,100.0,12.5,0,0.0,75.0,0.0,100.0,0.0,0.0,0.0,0
62614,100.0,0.0,1,5.0,75.0,25.0,100.0,0.0,100.0,100.0,0
62615,100.0,12.5,2,10.0,75.0,25.0,100.0,0.0,0.0,0.0,0
62616,100.0,0.0,2,10.0,50.0,50.0,100.0,100.0,100.0,0.0,0
62617,100.0,12.5,2,10.0,75.0,75.0,0.0,100.0,0.0,0.0,0
62618,0.0,0.0,0,0.0,,,,,,,0
62619,0.0,0.0,0,0.0,,,,,,,0
62620,100.0,75.0,3,15.0,100.0,25.0,100.0,100.0,100.0,0.0,0
62621,30.0,0.0,2,10.0,75.0,75.0,,,,,0
62622,100.0,37.5,3,15.0,75.0,50.0,100.0,100.0,0.0,0.0,0
62623,0.0,0.0,0,0.0,,,,,,,0
62624,100.0,25.0,2,10.0,75.0,50.0,50.0,100.0,0.0,0.0,0
62625,100.0,25.0,3,15.0,75.0,50.0,100.0,100.0,100.0,0.0,0
62626,100.0,50.0,3,15.0,100.0,100.0,100.0,0.0,100.0,0.0,0
62627,100.0,12.5,2,10.0,100.0,50.0,100.0,0.0,100.0,0.0,0
62628,0.0,0.0,0,0.0,,,,,,,0
62629,30.0,0.0,1,5.0,75.0,50.0,,,,,0
62630,100.0,25.0,1,5.0,100.0,50.0,50.0,100.0,100.0,0.0,0
62631,0.0,0.0,0,0.0,,,,,,,0
62632,30.0,0.0,0,0.0,75.0,25.0,,,,,0
62633,100.0,37.5,3,15.0,75.0,75.0,100.0,100.0,100.0,0.0,0
62634,30.0,0.0,2,10.0,50.0,50.0,,,,,0
62635,30.0,0.0,3,15.0,75.0,50.0,,,,,0
62636,30.0,0.0,1,5.0,75.0,50.0,,,,,0
62637,,0.0,0,0.0,,,,,,,0
62638,30.0,0.0,2,10.0,50.0,50.0,,,,,0
62639,100.0,37.5,1,5.0,75.0,50.0,50.0,100.0,0.0,0.0,100
62640,100.0,25.0,4,20.0,100.0,50.0,100.0,0.0,0.0,0.0,0
62641,30.0,0.0,0,0.0,40.0,75.0,,,,,0
62642,0.0,0.0,0,0.0,,,,,,,0
62643,0.0,0.0,0,0.0,,,,,,,0
62644,100.0,37.5,2,10.0,100.0,75.0,100.0,0.0,100.0,0.0,0
62645,100.0,12.5,0,0.0,75.0,75.0,100.0,0.0,100.0,0.0,0
62646,0.0,0.0,0,0.0,,,,,,,0
62647,0.0,0.0,1,5.0,,,,,,,0
62648,100.0,37.5,4,20.0,75.0,75.0,100.0,100.0,100.0,0.0,100
62649,100.0,12.5,2,10.0,75.0,25.0,0.0,100.0,0.0,0.0,0
62650,0.0,0.0,0,0.0,,,,,,,0
62651,100.0,12.5,2,10.0,50.0,25.0,100.0,100.0,0.0,100.0,0
62652,100.0,50.0,3,15.0,100.0,75.0,100.0,100.0,0.0,0.0,0
62653,0.0,0.0,1,5.0,,,,,,,0
62654,100.0,37.5,2,10.0,100.0,75.0,100.0,100.0,100.0,100.0,0
62655,30.0,0.0,1,5.0,75.0,50.0,,,,,0
62656,0.0,0.0,0,0.0,,,,,,,0
62657,100.0,37.5,2,10.0,100.0,75.0,100.0,100.0,0.0,0.0,100
62658,100.0,25.0,3,15.0,100.0,75.0,100.0,100.0,0.0,0.0,0
62659,100.0,75.0,6,30.0,100.0,75.0,100.0,100.0,100.0,0.0,100
62660,100.0,12.5,3,15.0,100.0,75.0,100.0,0.0,100.0,0.0,0
62661,0.0,0.0,0,0.0,,,,,,,0
62662,0.0,0.0,0,0.0,,,,,,,0
62663,30.0,0.0,0,0.0,75.0,50.0,,,,,0
62664,0.0,0.0,0,0.0,,,,,,,0
62665,0.0,0.0,0,0.0,,,,,,,0
62666,100.0,0.0,4,20.0,100.0,50.0,100.0,100.0,0.0,0.0,0
62667,30.0,0.0,0,0.0,75.0,50.0,,,,,0
62668,100.0,12.5,2,10.0,50.0,25.0,100.0,0.0,0.0,0.0,0
62669,100.0,25.0,1,5.0,75.0,50.0,50.0,0.0,0.0,0.0,0
62670,,0.0,0,0.0,,,,,,,0
62671,0.0,0.0,0,0.0,,,,,,,0
62672,100.0,25.0,2,10.0,75.0,50.0,50.0,0.0,0.0,0.0,0
62673,100.0,12.5,3,15.0,100.0,50.0,100.0,100.0,0.0,0.0,0
62674,,0.0,0,0.0,,,,,,,0
62675,100.0,37.5,1,5.0,50.0,75.0,100.0,100.0,0.0,0.0,0
62676,100.0,0.0,2,10.0,50.0,0.0,0.0,100.0,0.0,0.0,0
62677,100.0,25.0,2,10.0,100.0,75.0,100.0,100.0,100.0,0.0,0
62678,100.0,37.5,1,5.0,100.0,50.0,100.0,100.0,100.0,0.0,100
62679,100.0,0.0,0,0.0,75.0,50.0,100.0,0.0,0.0,0.0,0
62680,100.0,87.5,2,10.0,100.0,75.0,100.0,100.0,100.0,100.0,100
62681,100.0,25.0,1,5.0,75.0,75.0,100.0,100.0,100.0,0.0,100
62682,100.0,12.5,2,10.0,75.0,75.0,50.0,0.0,100.0,0.0,0
62683,30.0,0.0,3,15.0,75.0,50.0,,,,,0
62684,100.0,25.0,2,10.0,100.0,75.0,100.0,100.0,100.0,0.0,0
62685,30.0,0.0,2,10.0,50.0,25.0,,,,,0
62686,0.0,0.0,0,0.0,,,,,,,0
62687,100.0,50.0,3,15.0,100.0,50.0,100.0,100.0,100.0,0.0,100
62688,100.0,12.5,5,25.0,75.0,75.0,50.0,100.0,0.0,100.0,0
62689,100.0,0.0,0,0.0,100.0,75.0,0.0,0.0,0.0,0.0,0
62690,,0.0,0,0.0,,,,,,,0
62691,0.0,0.0,2,10.0,,,,,,,0
62692,100.0,37.5,1,5.0,75.0,50.0,50.0,100.0,100.0,0.0,0
62693,100.0,0.0,0,0.0,0.0,,50.0,0.0,0.0,0.0,0
62694,100.0,37.5,1,5.0,75.0,75.0,100.0,100.0,100.0,0.0,100
62695,30.0,0.0,1,5.0,75.0,50.0,,,,,0
62696,30.0,0.0,3,15.0,75.0,25.0,,,,,0
62697,30.0,0.0,1,5.0,75.0,75.0,,,,,0
62698,100.0,37.5,2,10.0,100.0,50.0,100.0,100.0,0.0,100.0,100
62699,30.0,0.0,0,0.0,40.0,75.0,,,,,0
62700,,0.0,0,0.0,,,,,,,0
62701,30.0,0.0,0,0.0,50.0,0.0,,,,,0
62702,,0.0,0,0.0,,,,,,,0
62703,,0.0,0,0.0,,,,,,,0
62704,0.0,0.0,1,5.0,,,,,,,0
62705,100.0,12.5,4,20.0,100.0,100.0,50.0,0.0,0.0,0.0,100
62706,30.0,0.0,1,5.0,100.0,100.0,,,,,0
62707,100.0,87.5,1,5.0,100.0,75.0,100.0,100.0,0.0,0.0,100
62708,100.0,62.5,2,10.0,75.0,75.0,50.0,100.0,0.0,0.0,100
62709,0.0,0.0,0,0.0,,,,,,,0
62710,100.0,62.5,2,10.0,100.0,50.0,100.0,0.0,0.0,0.0,100
62711,30.0,0.0,0,0.0,40.0,50.0,,,,,0
62712,100.0,50.0,2,10.0,75.0,0.0,100.0,100.0,0.0,0.0,0
62713,30.0,0.0,2,10.0,100.0,75.0,,,,,0
62714,100.0,0.0,2,10.0,100.0,75.0,50.0,100.0,0.0,100.0,0
62715,30.0,0.0,1,5.0,40.0,75.0,,,,,0
62716,30.0,0.0,0,0.0,100.0,75.0,,,,,0
62717,0.0,0.0,2,10.0,,,,,,,0
62718,100.0,12.5,3,15.0,100.0,50.0,100.0,0.0,100.0,0.0,0
62719,0.0,0.0,1,5.0,,,,,,,0
62720,100.0,12.5,3,15.0,75.0,75.0,0.0,100.0,0.0,0.0,0
62721,100.0,50.0,1,5.0,100.0,75.0,100.0,100.0,100.0,0.0,100
62722,100.0,12.5,2,10.0,75.0,75.0,100.0,0.0,100.0,0.0,0
62723,30.0,0.0,0,0.0,40.0,75.0,,,,,0
62724,100.0,37.5,2,10.0,100.0,75.0,100.0,0.0,0.0,0.0,0
62725,30.0,0.0,0,0.0,50.0,75.0,,,,,0
62726,0.0,0.0,2,10.0,,,,,,,0
62727,0.0,0.0,3,15.0,,,,,,,0
62728,100.0,12.5,2,10.0,100.0,75.0,100.0,0.0,100.0,0.0,0
62729,0.0,0.0,1,5.0,,,,,,,0
62730,100.0,25.0,1,5.0,100.0,75.0,100.0,100.0,100.0,100.0,0
62731,0.0,0.0,0,0.0,,,,,,,0
62732,100.0,62.5,2,10.0,75.0,75.0,100.0,100.0,0.0,0.0,100
62733,30.0,0.0,2,10.0,75.0,75.0,,,,,0
62734,100.0,37.5,0,0.0,25.0,50.0,0.0,100.0,0.0,0.0,100
62735,,0.0,0,0.0,,,,,,,0
62736,30.0,0.0,1,5.0,75.0,50.0,,,,,0
62737,0.0,0.0,1,5.0,,,,,,,0
62738,100.0,50.0,1,5.0,100.0,25.0,0.0,100.0,0.0,0.0,100
62739,100.0,25.0,3,15.0,50.0,25.0,50.0,0.0,100.0,0.0,0
62740,100.0,50.0,3,15.0,100.0,75.0,100.0,100.0,100.0,100.0,100
62741,100.0,50.0,1,5.0,40.0,50.0,0.0,100.0,0.0,0.0,100
62742,0.0,0.0,0,0.0,,,,,,,0
62743,,0.0,0,0.0,,,,,,,0
62744,0.0,0.0,0,0.0,,,,,,,0
62745,0.0,0.0,0,0.0,,,,,,,0
62746,30.0,0.0,1,5.0,0.0,25.0,,,,,0
62747,100.0,12.5,0,0.0,75.0,75.0,100.0,0.0,0.0,0.0,0
62748,100.0,25.0,1,5.0,75.0,75.0,50.0,0.0,0.0,0.0,0
62749,,0.0,0,0.0,,,,,,,0
62750,100.0,50.0,1,5.0,75.0,50.0,50.0,100.0,100.0,0.0,0
62751,100.0,12.5,1,5.0,75.0,50.0,100.0,0.0,0.0,0.0,0
62752,100.0,12.5,2,10.0,75.0,75.0,50.0,0.0,0.0,0.0,0
62753,0.0,0.0,1,5.0,,,,,,,0
62754,30.0,0.0,0,0.0,50.0,25.0,,,,,0
62755,30.0,0.0,2,10.0,40.0,50.0,,,,,0
62756,0.0,0.0,0,0.0,,,,,,,0
62757,30.0,0.0,1,5.0,40.0,50.0,,,,,0
62758,100.0,12.5,1,5.0,75.0,0.0,100.0,0.0,0.0,0.0,0
62759,30.0,0.0,0,0.0,50.0,50.0,,,,,0
62760,100.0,0.0,3,15.0,100.0,50.0,100.0,100.0,100.0,100.0,0
62761,100.0,37.5,3,15.0,100.0,75.0,100.0,0.0,0.0,0.0,0
62762,,0.0,0,0.0,,,,,,,0
62763,100.0,37.5,3,15.0,100.0,75.0,50.0,0.0,0.0,0.0,0
62764,0.0,0.0,0,0.0,,,,,,,0
62765,0.0,0.0,2,10.0,,,,,,,0
62766,100.0,50.0,1,5.0,100.0,75.0,100.0,100.0,100.0,0.0,100
62767,0.0,0.0,0,0.0,,,,,,,0
62768,100.0,25.0,3,15.0,100.0,75.0,50.0,0.0,0.0,0.0,0
62769,100.0,62.5,3,15.0,100.0,75.0,100.0,100.0,100.0,0.0,100
62770,30.0,0.0,4,20.0,75.0,50.0,,,,,0
62771,100.0,25.0,2,10.0,75.0,50.0,100.0,0.0,100.0,0.0,0
62772,30.0,0.0,0,0.0,75.0,25.0,,,,,0
62773,100.0,25.0,1,5.0,75.0,75.0,50.0,100.0,0.0,0.0,0
62774,100.0,25.0,1,5.0,75.0,75.0,50.0,100.0,0.0,0.0,0
62775,0.0,0.0,0,0.0,,,,,,,0
62776,100.0,0.0,1,5.0,100.0,75.0,100.0,100.0,0.0,0.0,0
62777,100.0,25.0,1,5.0,40.0,50.0,100.0,100.0,100.0,0.0,100
62778,30.0,0.0,0,0.0,40.0,50.0,,,,,0
62779,0.0,0.0,0,0.0,,,,,,,0
62780,100.0,25.0,1,5.0,75.0,75.0,100.0,0.0,100.0,0.0,100
62781,100.0,0.0,0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0
62782,30.0,0.0,5,25.0,75.0,50.0,,,,,0
62783,100.0,12.5,2,10.0,75.0,75.0,0.0,100.0,0.0,0.0,0
62784,0.0,0.0,0,0.0,,,,,,,0
62785,100.0,12.5,2,10.0,75.0,75.0,100.0,100.0,100.0,100.0,0
62786,100.0,25.0,6,30.0,75.0,75.0,100.0,100.0,0.0,0.0,100
62787,100.0,25.0,3,15.0,100.0,50.0,100.0,0.0,100.0,0.0,0
62788,30.0,0.0,4,20.0,50.0,0.0,,,,,0
62789,100.0,12.5,1,5.0,50.0,50.0,100.0,0.0,0.0,0.0,0
62790,,0.0,0,0.0,,,,,,,0
62791,100.0,0.0,1,5.0,75.0,50.0,0.0,0.0,100.0,0.0,0
62792,100.0,37.5,4,20.0,25.0,25.0,50.0,100.0,100.0,0.0,100
62793,100.0,75.0,2,10.0,75.0,75.0,100.0,100.0,100.0,0.0,0
62794,0.0,0.0,1,5.0,,,,,,,0
62795,30.0,0.0,0,0.0,75.0,75.0,,,,,0
62796,100.0,50.0,2,10.0,75.0,75.0,100.0,100.0,0.0,0.0,0
62797,100.0,25.0,1,5.0,100.0,75.0,100.0,100.0,100.0,0.0,0
62798,0.0,0.0,1,5.0,,,,,,,0
62799,100.0,12.5,2,10.0,75.0,25.0,50.0,0.0,0.0,0.0,0
62800,100.0,12.5,1,5.0,75.0,25.0,50.0,100.0,0.0,0.0,0
62801,30.0,0.0,1,5.0,50.0,50.0,,,,,0
62802,100.0,37.5,3,15.0,100.0,75.0,100.0,100.0,100.0,0.0,100
62803,0.0,0.0,0,0.0,,,,,,,0
62804,30.0,0.0,2,10.0,75.0,75.0,,,,,0
62805,100.0,25.0,0,0.0,100.0,100.0,50.0,0.0,0.0,0.0,100
62806,100.0,100.0,7,35.0,100.0,50.0,100.0,100.0,0.0,0.0,100
62807,100.0,37.5,1,5.0,100.0,100.0,100.0,100.0,100.0,100.0,100
62808,0.0,0.0,0,0.0,,,,,,,0
62809,0.0,0.0,2,10.0,,,,,,,0
62810,100.0,25.0,1,5.0,75.0,75.0,100.0,100.0,0.0,0.0,0
62811,100.0,50.0,1,5.0,75.0,50.0,0.0,100.0,0.0,0.0,100
62812,30.0,0.0,2,10.0,100.0,100.0,,,,,0
62813,0.0,0.0,0,0.0,,,,,,,0
62814,0.0,0.0,0,0.0,,,,,,,0
62815,30.0,0.0,1,5.0,25.0,50.0,,,,,0
62816,0.0,0.0,0,0.0,,,,,,,0
62817,30.0,0.0,1,5.0,100.0,75.0,,,,,0
62818,0.0,0.0,0,0.0,,,,,,,0
62819,30.0,0.0,0,0.0,40.0,75.0,,,,,0
62820,30.0,0.0,2,10.0,50.0,0.0,,,,,0
62821,100.0,37.5,3,15.0,100.0,75.0,100.0,100.0,100.0,100.0,100
62822,100.0,50.0,2,10.0,100.0,100.0,100.0,100.0,100.0,100.0,0
62823,100.0,37.5,5,25.0,100.0,75.0,100.0,100.0,100.0,0.0,0
62824,100.0,25.0,2,10.0,75.0,25.0,100.0,100.0,0.0,0.0,0
62825,100.0,12.5,3,15.0,100.0,75.0,100.0,0.0,100.0,0.0,0
62826,100.0,12.5,0,0.0,75.0,50.0,50.0,0.0,0.0,0.0,0
62827,30.0,0.0,1,5.0,100.0,50.0,,,,,0
62828,100.0,50.0,1,5.0,100.0,75.0,100.0,0.0,100.0,0.0,100
62829,100.0,0.0,1,5.0,75.0,75.0,50.0,100.0,0.0,0.0,0
62830,0.0,0.0,0,0.0,,,,,,,0
62831,100.0,100.0,6,30.0,75.0,75.0,100.0,100.0,0.0,0.0,100
62832,100.0,25.0,6,30.0,100.0,75.0,100.0,100.0,0.0,0.0,0
62833,30.0,0.0,3,15.0,75.0,50.0,,,,,0
62834,100.0,12.5,3,15.0,75.0,25.0,50.0,100.0,0.0,0.0,0
62835,30.0,0.0,0,0.0,75.0,75.0,,,,,0
62836,100.0,12.5,5,25.0,50.0,75.0,50.0,0.0,0.0,0.0,0
62837,0.0,0.0,0,0.0,,,,,,,0
62838,0.0,0.0,3,15.0,,,,,,,0
62839,100.0,25.0,1,5.0,75.0,75.0,100.0,100.0,0.0,0.0,100
62840,100.0,12.5,4,20.0,75.0,75.0,50.0,0.0,0.0,0.0,0
62841,100.0,0.0,3,15.0,50.0,25.0,0.0,100.0,0.0,100.0,0
62842,100.0,12.5,2,10.0,75.0,25.0,50.0,100.0,0.0,0.0,0
62843,100.0,75.0,5,25.0,100.0,75.0,100.0,100.0,0.0,100.0,100
62844,0.0,0.0,0,0.0,,,,,,,0
62845,100.0,25.0,0,0.0,75.0,50.0,100.0,100.0,100.0,0.0,0
62846,0.0,0.0,0,0.0,,,,,,,0
62847,0.0,0.0,0,0.0,,,,,,,0
62848,100.0,37.5,0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100
62849,100.0,37.5,1,5.0,100.0,75.0,100.0,100.0,0.0,0.0,0
62850,0.0,0.0,1,5.0,,,,,,,0
62851,100.0,37.5,4,20.0,100.0,75.0,100.0,100.0,0.0,0.0,100
62852,100.0,100.0,3,15.0,100.0,75.0,100.0,100.0,100.0,100.0,100
62853,,0.0,0,0.0,,,,,,,0
62854,0.0,0.0,2,10.0,,,,,,,0
62855,30.0,0.0,1,5.0,50.0,75.0,,,,,0
62856,0.0,0.0,0,0.0,,,,,,,0
62857,100.0,37.5,2,10.0,100.0,50.0,100.0,100.0,0.0,0.0,0
62858,100.0,62.5,2,10.0,100.0,75.0,100.0,100.0,100.0,100.0,100
62859,100.0,37.5,3,15.0,100.0,50.0,100.0,100.0,0.0,0.0,100
62860,100.0,37.5,2,10.0,75.0,100.0,100.0,0.0,100.0,0.0,100
62861,100.0,0.0,0,0.0,75.0,100.0,0.0,0.0,0.0,0.0,0
62862,30.0,0.0,0,0.0,75.0,75.0,,,,,0
62863,100.0,75.0,7,35.0,100.0,75.0,100.0,100.0,100.0,100.0,100
62864,100.0,12.5,0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0
62865,0.0,0.0,1,5.0,,,,,,,0
62866,100.0,62.5,1,5.0,100.0,75.0,100.0,100.0,0.0,0.0,0
62867,0.0,0.0,0,0.0,,,,,,,0
62868,100.0,25.0,1,5.0,75.0,75.0,50.0,0.0,100.0,0.0,0
62869,0.0,0.0,0,0.0,,,,,,,0
62870,100.0,25.0,1,5.0,75.0,50.0,0.0,0.0,0.0,0.0,0
62871,100.0,25.0,1,5.0,75.0,75.0,100.0,100.0,100.0,0.0,0
62872,100.0,25.0,1,5.0,75.0,75.0,100.0,100.0,100.0,0.0,100
62873,0.0,0.0,0,0.0,,,,,,,0
62874,100.0,50.0,1,5.0,100.0,75.0,100.0,100.0,100.0,100.0,100
62875,0.0,0.0,0,0.0,,,,,,,0
62876,30.0,0.0,1,5.0,50.0,25.0,,,,,0
62877,100.0,25.0,2,10.0,75.0,75.0,100.0,0.0,0.0,0.0,0
62878,100.0,0.0,1,5.0,75.0,75.0,50.0,100.0,0.0,0.0,0
62879,0.0,0.0,0,0.0,,,,,,,0
62880,100.0,25.0,4,20.0,75.0,50.0,50.0,100.0,0.0,0.0,100
62881,100.0,50.0,2,10.0,75.0,75.0,100.0,100.0,0.0,0.0,100
62882,0.0,0.0,1,5.0,,,,,,,0
62883,100.0,12.5,2,10.0,40.0,25.0,0.0,100.0,0.0,0.0,100
62884,100.0,12.5,2,10.0,75.0,75.0,100.0,100.0,0.0,0.0,0
